[5.23127642 3.40475472],[-0.95821198 -0.43003523],[4.5635342  7.12561892],[ 0.95722582 -0.19856265],[6.14875153 4.3203645 ],[0.48957778 0.76290436],[2.71315283 5.14148393],[-0.31191773  0.9167796 ],[2.54200354 5.5896438 ],[-0.16155594  0.90999895],[2.35988464 5.6813301 ],[-0.49584124 -0.84499061],[4.42732011 7.21826946],[0.89445257 0.095986  ],[3.99775954 2.61854576],[ 0.64894163 -0.43234972],[4.86420826 3.84625249],[-0.73706921 -0.6857111 ],[4.70695832 6.84791531],[-0.78328102  0.5260022 ],[3.12944421 4.4182614 ],[-0.86890766  0.44782752],[4.04666863 6.87224511],[1.00488433 0.02216227],[6.63990898 5.1081883 ],[-0.16036963 -0.98411876],[2.32299264 6.0624076 ],[0.19720483 0.89543539],[2.69992565 4.64189168],[ 0.00424216 -0.99037515],[3.41727413 4.19256247],[-0.97354882  0.04765557],[5.04361108 3.28520651],[-1.09163941 -0.10292704],[6.01189712 4.2169925 ],[0.59897255 0.66612246],[2.34566658 5.57005888],[-0.71328559 -0.53497997],[2.93029716 4.06820617],[ 0.1409844  -0.93183354],[6.53184168 5.65131126],[-0.58521155  0.86534341],[4.50337155 4.00351298],[0.99390424 0.0597862 ],[4.45149898 6.90021147],[ 0.98315161 -0.19258582],[2.89101464 7.45217001],[0.72827775 0.44616508],[4.09423396 6.9910886 ],[0.94848018 0.14581405],[5.47327856 3.5415125 ],[0.75909296 0.60434476],[4.23110836 3.72330579],[ 0.9547979  -0.22617385],[4.22788506 2.40321813],[0.87931515 0.00175844],[5.81068014 7.07466033],[ 0.67913098 -0.5616245 ],[2.85758876 3.31040712],[ 0.66574261 -0.67555214],[1.83069769 4.40689846],[-0.14585649 -0.83146757],[4.00704788 3.75489286],[-1.02823287  0.00210937]
[5.13457223 3.36395404],[-0.97541915 -0.38596128],[4.65883561 7.10304325],[ 0.94833489 -0.25282643],[6.19554529 4.39813365],[0.44602806 0.79213431],[2.6836057  5.23323514],[-0.27893296  0.91810758],[2.52769002 5.68053111],[-0.12458623  0.9075762 ],[2.31239563 5.59581142],[-0.45375034 -0.86511569],[4.51716525 7.22513938],[0.9020471  0.04124427],[4.06404395 2.5774649 ],[ 0.67665894 -0.38886475],[4.78960831 3.77916051],[-0.75472001 -0.65604837],[4.62746058 6.89844458],[-0.80638694  0.48436561],[3.04358106 4.46384655],[-0.8482514   0.46382724],[4.14713183 6.8720946 ],[ 1.00403486 -0.02513298],[6.62070359 5.00967481],[-0.22345523 -0.98531852],[2.34509802 6.15127732],[0.24495065 0.88160113],[2.70210202 4.5432045 ],[ 0.03930724 -0.9831854 ],[3.32053557 4.19832846],[-0.96112293  0.06764559],[4.93440556 3.2771284 ],[-1.09207985 -0.05881619],[6.06995644 4.28520205],[0.56193139 0.6978384 ],[2.27582338 5.5152764 ],[-0.68332454 -0.56064749],[2.94594025 3.97566274],[ 0.17192664 -0.91887295],[6.47059918 5.73654942],[-0.638981    0.83882733],[4.60228312 4.01071717],[0.98422618 0.08425272],[4.54931382 6.87856437],[ 0.97278961 -0.24022963],[2.96629509 7.49423783],[0.77684938 0.39462316],[4.1894247  7.00320097],[0.95498046 0.09635067],[5.5476537 3.6039015],[0.72811919 0.64313364],[4.32658248 3.70222668],[ 0.95454754 -0.19539176],[4.31657854 2.40664391],[0.89382188 0.06687476],[5.87713266 7.01528616],[ 0.64921773 -0.62542568],[2.92602577 3.24464016],[ 0.70274664 -0.63947044],[1.81877169 4.32330639],[-0.09236175 -0.84005138],[3.90464816 3.75663495],[-1.01958795  0.03265864]
[5.03627697 3.32757709],[-0.99004707 -0.34158069],[4.75310493 7.07506606],[ 0.93658824 -0.30655522],[6.23789177 4.47872791],[0.40065116 0.81937597],[2.65739542 5.32507791],[-0.24517259  0.91860632],[2.51712392 5.7711228 ],[-0.08660009  0.90407484],[2.26918469 5.50835575],[-0.41028462 -0.88371875],[4.60764755 7.22647121],[ 0.9071634  -0.01474346],[4.13307765 2.54086798],[ 0.70388188 -0.34266037],[4.71330082 3.71506765],[-0.77122265 -0.62573051],[4.54573314 6.94473266],[-0.82785966  0.44118342],[2.95982166 4.51102245],[-0.82682604  0.47964732],[4.24740606 6.86721399],[ 1.00110504 -0.07242191],[6.59526295 4.91128681],[-0.28500551 -0.98165792],[2.37200503 6.23864997],[0.29321953 0.86547602],[2.70780224 4.44529404],[ 0.07472074 -0.97483563],[3.22507357 4.2060945 ],[-0.94801451  0.08766297],[4.82527084 3.27341953],[-1.09024996 -0.01554795],[6.12421601 4.35652077],[0.52298328 0.72827871],[2.20906333 5.45792677],[-0.65160579 -0.58631585],[2.96470197 3.88446894],[ 0.20335964 -0.90483182],[6.4041625  5.81895863],[-0.68908644  0.80885235],[4.70019364 4.02036214],[0.97388348 0.10860436],[4.64598283 6.85217869],[ 0.96024035 -0.28733673],[3.0462911  7.53096954],[0.82247788 0.33949201],[4.28515944 7.01032926],[0.95934598 0.04615292],[5.61883635 3.67008834],[0.69526011 0.68028216],[4.42199015 3.68424018],[ 0.95346737 -0.16432007],[4.40650215 2.41662699],[0.90387621 0.1328105 ],[5.94037673 6.94965514],[ 0.61499591 -0.68664281],[2.99809605 3.18258654],[ 0.73838033 -0.60129542],[1.81230076 4.23895468],[-0.03676976 -0.84661702],[3.80316753 3.76141946],[-1.00985331  0.06296287]
[4.93664517 3.29564882],[-1.00216405 -0.29700549],[4.84605739 7.04175236],[ 0.92200577 -0.35951938],[6.27561371 4.56193874],[0.35355941 0.84443643],[2.63460228 5.4169276 ],[-0.21058199  0.91824037],[2.51040939 5.86130704],[-0.04754827  0.8994141 ],[2.23038817 5.41911942],[-0.3654678  -0.90071584],[4.69850894 7.22215025],[ 0.90959892 -0.07177344],[4.20479658 2.50903028],[ 0.73031064 -0.29367661],[4.63540021 3.65403913],[-0.7865846  -0.59476287],[4.46194443 6.98662619],[-0.84759669  0.39648109],[2.87824526 4.55977255],[-0.80458387  0.49531604],[4.34728272 6.85760928],[ 0.99608397 -0.11959708],[6.56376068 4.81349609],[-0.34463082 -0.97343098],[2.40376034 6.3242904 ],[0.3418946  0.84693922],[2.71706163 4.3482783 ],[ 0.11049116 -0.96528487],[3.13095758 4.21586528],[-0.93419886  0.10774694],[4.71642683 3.27399388],[-1.08629038  0.02684435],[6.17448658 4.43081247],[0.48215992 0.75726997],[2.14556784 5.39801225],[-0.61801627 -0.61193587],[2.98663223 3.79473607],[ 0.23529898 -0.88964367],[6.33290062 5.89821794],[-0.7354873   0.77591186],[4.79703643 4.0324371 ],[0.96287117 0.13285472],[4.74128836 6.82111453],[ 0.94552654 -0.33377838],[3.13067466 7.56202171],[0.86449653 0.2810992 ],[4.3812199  7.01240622],[ 0.96148192 -0.00465284],[5.68664267 3.73990276],[0.66061083 0.71566714],[4.51724761 3.66937578],[ 0.95154127 -0.13294863],[4.49719844 2.43322086],[0.90925069 0.1989932 ],[5.99999236 6.87806104],[ 0.57670226 -0.74458089],[3.07365375 3.12445287],[ 0.77246664 -0.5610848 ],[1.81149008 4.15405908],[ 0.02082091 -0.85088315],[3.70271469 3.7692233 ],[-0.99903359  0.09304992]
[4.83592447 3.26818364],[-1.01183912 -0.25233435],[4.93741139 7.00319002],[ 0.90463121 -0.41149121],[6.30854614 4.64753867],[0.30488656 0.86713002],[2.61531203 5.50869561],[-0.17510649  0.91696545],[2.50765522 5.95096335],[-0.00738701  0.89350076],[2.19613967 5.32826751],[-0.31933146 -0.91601631],[4.78947176 7.21208398],[ 0.90916519 -0.12960603],[4.2791044  2.48223089],[ 0.75559908 -0.24189908],[4.55602026 3.59613983],[-0.80081122 -0.56314641],[4.37627335 7.02397474],[-0.86549077  0.35029117],[2.79893617 4.61008306],[-0.78147116  0.51085995],[4.44655236 6.84329737],[ 0.98896637 -0.16654727],[6.52640581 4.71674252],[-0.40201232 -0.96097885],[2.44039764 6.4079515 ],[0.39083295 0.82587275],[2.72991609 4.25227968],[ 0.14662192 -0.95448612],[3.03825977 4.22764948],[-0.91964622  0.12793825],[4.60808    3.27876271],[-1.0803282   0.06834028],[6.22058293 4.50792334],[0.4395104  0.78463373],[2.0855298  5.33554084],[-0.58243888 -0.63744118],[3.01178217 3.70658246],[ 0.26775353 -0.87323482],[6.25718355 5.97405406],[-0.7782006   0.74046423],[4.89274413 4.04693255],[0.95118064 0.15701651],[4.83501546 6.78544489],[ 0.92867992 -0.37942557],[3.21905359 7.58708904],[0.90229407 0.21987857],[4.47737865 7.00937801],[ 0.96130016 -0.05592528],[5.75089876 3.81316258],[0.62427538 0.74917333],[4.61226929 3.6576639 ],[ 0.94874866 -0.10126856],[4.58819236 2.45642091],[0.90982187 0.26483666],[6.05558895 6.80086307],[ 0.53468518 -0.79863135],[3.15253514 3.07043901],[ 0.80482606 -0.51891538],[1.81653243 4.06886421],[ 0.08025875 -0.85255527],[3.60339816 3.78002617],[-0.98712729  0.12294857]
[4.73435562 3.24518673],[-1.01914061 -0.20765351],[5.0268909  6.95948947],[ 0.88453178 -0.46224851],[6.3365385  4.73528215],[0.25478679 0.88728188],[2.59961587 5.60028843],[-0.13869225  0.91472774],[2.50897425 6.03996126],[0.0339196  0.88622865],[2.16656918 5.2359745 ],[-0.27191665 -0.92952308],[4.88024052 7.19620557],[ 0.9056948  -0.18796773],[4.35586792 2.46074756],[ 0.77935826 -0.18737053],[4.47527435 3.54143478],[-0.8139054  -0.53087772],[4.28890975 7.0566315 ],[-0.88142989  0.30265447],[2.7219844  4.66194275],[-0.75742771  0.52630364],[4.54500532 6.82430646],[ 0.97975322 -0.213158  ],[6.48343577 4.62143031],[-0.45690081 -0.94467028],[2.48193495 6.48937467],[0.43986399 0.80216549],[2.74640157 4.15742557],[ 0.18311037 -0.94238653],[2.94705556 4.24145995],[-0.90432134  0.14827936],[4.50042482 3.28763582],[-1.07247746  0.10893004],[6.26232567 4.58768158],[0.39510231 0.81018899],[2.02915396 5.27052816],[-0.54475453 -0.66274526],[3.04020341 3.62013418],[ 0.30072402 -0.85552449],[6.17737734 6.04623751],[-0.81728692  0.70292619],[4.98724834 4.06384026],[0.93879971 0.18110161],[4.92695282 6.74525566],[ 0.90974141 -0.42415006],[3.31097875 7.60591435],[0.93534748 0.15635519],[4.57339989 7.00120564],[ 0.9587216  -0.10750865],[5.81144155 3.88967451],[0.58636572 0.78069459],[4.70696731 3.64913579],[ 0.94506465 -0.06927248],[4.67900189 2.48616419],[0.90557414 0.32976495],[6.10681551 6.71847584],[ 0.48938462 -0.84829828],[3.23455856 3.0207362 ],[ 0.83527952 -0.47488375],[1.82760248 3.98364447],[ 0.14133325 -0.85133355],[3.50532694 3.7938107 ],[-0.97412671  0.15268829]
[4.63217263 3.22665522],[-1.02413496 -0.16303773],[5.11422775 6.91078292],[ 0.86179739 -0.51157806],[6.35945661 4.82490684],[0.20343318 0.90473152],[2.58761029 5.69160667],[-0.10128735  0.91146315],[2.51448237 6.12815902],[0.07639695 0.87747816],[2.14180203 5.14242485],[-0.22327548 -0.94113334],[4.97050431 7.17447704],[ 0.89904836 -0.24655501],[4.43491323 2.44485045],[ 0.80116384 -0.13020189],[4.39327568 3.48998954],[-0.82586719 -0.49794908],[4.20005492 7.08445424],[-0.89529765  0.25362143],[2.64748634 4.71534273],[-0.73238636  0.54166933],[4.64243238 6.80067635],[ 0.96845243 -0.25931215],[6.43510959 4.52792616],[-0.50911224 -0.92488476],[2.52837181 6.56829072],[0.48878836 0.77571767],[2.76655343 4.06384895],[ 0.21994673 -0.92892762],[2.85742419 4.25731386],[-0.8881829  0.1688146],[4.39364494 3.30052248],[-1.06283966  0.14861246],[6.29954312 4.66989728],[0.34902252 0.83375501],[1.97665695 5.20299962],[-0.50484489 -0.68773824],[3.0719472  3.53552571],[ 0.33420148 -0.83642497],[6.09384029 6.11457824],[-0.85283823  0.66367008],[5.08047927 4.08315309],[0.92571274 0.20512101],[5.01689368 6.70064543],[ 0.88876121 -0.46782555],[3.40595425 7.61829662],[0.96324871 0.0911226 ],[4.66904043 6.98786638],[ 0.95367857 -0.15923376],[5.86811951 3.96923516],[0.54700059 0.81013486],[4.80125112 3.64382334],[ 0.94046003 -0.03695481],[4.76914874 2.52233164],[0.89659619 0.39323469],[6.15336857 6.6313572 ],[ 0.44130637 -0.89321424],[3.3195246  2.97552496],[ 0.86365155 -0.42910666],[1.84485076 3.89870411],[ 0.20377063 -0.84692271],[3.40861111 3.81056249],[-0.96001775  0.18229893]
[4.52960302 3.21257931],[-1.02688565 -0.11855138],[5.19916383 6.85722332],[ 0.83653911 -0.55927886],[6.37718446 4.91613519],[0.15101559 0.91933591],[2.57939684 5.78254396],[-0.06284319  0.90709663],[2.52429737 6.21540223],[0.12005664 0.86711608],[2.12195774 5.04781357],[-0.17347272 -0.95073935],[5.05993996 7.14689211],[ 0.88912089 -0.30503973],[4.51602269 2.43479484],[ 0.82056756 -0.07058145],[4.31013762 3.44187068],[-0.83669336 -0.46434847],[4.109922   7.10730631],[-0.90697356  0.20325357],[2.57554543 4.7702762 ],[-0.7062725   0.55697634],[4.73862549 6.77245863],[ 0.95507934 -0.30489074],[6.38170172 4.43655883],[-0.55852115 -0.9019989 ],[2.57968637 6.64442127],[0.53737788 0.74644594],[2.79040563 3.9716889 ],[ 0.25711303 -0.91404566],[2.76944935 4.27523294],[-0.87118288  0.18959023],[4.2879145  3.31733218],[-1.05150438  0.18739328],[6.33207329 4.75436259],[0.30137747 0.85515427],[1.92826707 5.13299292],[-0.46259607 -0.71228374],[3.10706331 3.45290061],[ 0.36816545 -0.81584205],[6.00692039 6.17892124],[-0.88496774  0.62302404],[5.17236538 4.104865  ],[0.91190065 0.22908479],[5.10463677 6.65172532],[ 0.86579869 -0.51032875],[3.50344994 7.62409646],[0.98572254 0.02481519],[4.764051   6.96935502],[ 0.94611709 -0.21091954],[5.92079329 4.05163209],[0.50630428 0.83740893],[4.89502701 3.64175891],[ 0.93490137 -0.00431205],[4.85816834 2.56475228],[0.88307108 0.45475373],[6.19499737 6.53999507],[ 0.3909937  -0.93314498],[3.40721659 2.93497317],[ 0.88977361 -0.38172074],[1.86839712 3.81437617],[ 0.26723226 -0.83904403],[3.31336249 3.83027013],[-0.9447797   0.21181044]
[4.42686813 3.20294323],[-1.02745231 -0.07424951],[5.28145312 6.79898298],[ 0.80888716 -0.6051649 ],[6.38962576 5.00867637],[0.09773799 0.93097226],[2.57508166 5.87298589],[-0.02331613  0.90154149],[2.53853736 6.30152252],[0.16489281 0.85499593],[2.10714863 4.95234664],[-0.12258732 -0.95822976],[5.14821574 7.11347821],[ 0.87584732 -0.3630761 ],[4.59893326 2.430813  ],[ 0.83711312 -0.00878088],[4.22597406 3.39714617],[-0.84637688 -0.43005972],[4.01873634 7.12505782],[-0.91633378  0.15162502],[2.506273  4.8267381],[-0.6790035   0.57224046],[4.8333785  6.73971686],[ 0.93965714 -0.34977384],[6.32349652 4.34762002],[-0.6050529  -0.87637595],[2.63583255 6.71748063],[0.58537651 0.71428875],[2.81798987 3.8810911 ],[ 0.29458187 -0.8976722 ],[2.68321992 4.29524362],[-0.85326576  0.21065444],[4.18339924 3.33797528],[-1.03854979  0.22528363],[6.35976578 4.84085221],[0.252293   0.87421557],[1.88422357 5.06056086],[-0.41790327 -0.73621571],[3.14559882 3.37241221],[ 0.4025821  -0.79367576],[5.91695355 6.23914217],[-0.91380178  0.58127407],[5.26283307 4.1289709 ],[0.89734095 0.2530021 ],[5.18998721 6.59861855],[ 0.8409221  -0.55154055],[3.60291515 7.62323872],[ 1.0026336  -0.04192144],[4.85817772 6.94568498],[ 0.93599905 -0.26237493],[5.96933615 4.13664488],[0.4644053  0.86244293],[4.98819774 3.64297509],[0.92835105 0.02865689],[4.9456185  2.61320908],[0.86526122 0.51389487],[6.23150617 6.44489432],[ 0.3389999  -0.96798393],[3.49740152 2.89923408],[ 0.91348754 -0.33288168],[1.8983244  3.73102021],[ 0.3313165 -0.8274487],[3.2196953  3.85292521],[-0.92838496  0.24125247]
[4.32418357 3.19772611],[-1.02589002 -0.03017896],[5.36086348 6.73625198],[ 0.77898846 -0.64906764],[6.3967052  5.10222834],[0.04381554 0.93954009],[2.57477495 5.96280873],[0.01733045 0.89469871],[2.5573188  6.38633622],[0.21087789 0.84095871],[2.09747837 4.85624128],[-0.07071373 -0.96349115],[5.23499563 7.07429791],[ 0.85920652 -0.42030884],[4.68333666 2.43310582],[0.85035554 0.05484343],[4.14089979 3.35588581],[-0.85490641 -0.3950626 ],[3.92673583 7.13758699],[-0.92325196  0.09882407],[2.43978905 4.88472477],[-0.65048814  0.58747298],[4.926488  6.7025266],[ 0.9222172  -0.39384147],[6.26078364 4.2613661 ],[-0.64867557 -0.8483585 ],[2.69673737 6.78717829],[0.63250266 0.67921186],[2.8493346 3.7922083],[ 0.33231533 -0.87973475],[2.59883073 4.31737724],[-0.83436762  0.23205736],[4.08025764 3.36236347],[-1.0240432   0.26229873],[6.38248374 4.92912415],[0.20191376 0.8907771 ],[1.8447755  4.98577445],[-0.37067656 -0.75933572],[3.18759666 3.29422403],[ 0.43740217 -0.76982137],[5.82426272 6.29514332],[-0.93947348  0.53866723],[5.3518063  4.15546654],[0.8820077  0.27688109],[5.27275736 6.54146001],[ 0.81420809 -0.59134711],[3.70379255 7.6157122 ],[ 1.01398293 -0.1084586 ],[4.95116375 6.9168892 ],[ 0.92330392 -0.31340128],[6.01363439 4.22404631],[0.42143505 0.88517462],[5.08066208 3.64750443],[0.92076736 0.06195033],[5.03108653 2.66744588],[0.84349048 0.57030401],[6.26275407 6.34656462],[ 0.28586433 -0.99773899],[3.58983123 2.86844447],[ 0.93464884 -0.28276268],[1.93467235 3.64901857],[ 0.39556466 -0.81193193],[3.12772691 3.87852222],[-0.91079874  0.27065391]
[4.22175968 3.19690279],[-1.0222487   0.01362055],[5.43717817 6.66923628],[ 0.74700385 -0.69083775],[6.39836939 5.19648022],[-0.0105287   0.94496277],[2.57859011 6.05187824],[0.05912369 0.88645654],[2.58075413 6.4696432 ],[0.25795794 0.82483452],[2.09304037 4.75972609],[-0.01796305 -0.96640998],[5.31994376 7.02944943],[ 0.83922363 -0.47638204],[4.76888162 2.44183443],[0.85988314 0.11985482],[4.05503099 3.3181616 ],[-0.86226564 -0.35933301],[3.83417104 7.14478167],[-0.92760049  0.0449548 ],[2.37622317 4.94423337],[-0.6206262   0.60267959],[5.01775415 6.66097536],[ 0.9027992  -0.43697462],[6.19385409 4.17802044],[-0.68939222 -0.81826368],[2.76229856 6.85322193],[0.67845297 0.64121363],[2.8844639  3.70520067],[ 0.37026372 -0.86015772],[2.51638347 4.34167026],[-0.81441515  0.25385075],[3.97864195 3.39041011],[-1.00804162  0.29845667],[6.40010567 5.01892083],[0.150402   0.90468945],[1.81017988 4.90872624],[-0.32084775 -0.7814109 ],[3.233094   3.21851028],[ 0.47255888 -0.74417082],[5.72915735 6.34684986],[-0.96211794  0.49541537],[5.43920627 4.18434846],[0.86587143 0.30072877],[5.35276764 6.48039566],[ 0.78574119 -0.62964084],[3.80553125 7.60156668],[ 1.01989531 -0.17420871],[5.04275113 6.88302074],[ 0.90803026 -0.36379503],[6.05358754 4.31360352],[0.37752655 0.90555337],[5.17231443 3.65537916],[0.9121046  0.09556341],[5.1141944  2.72717495],[0.81812533 0.62370308],[6.28865257 6.24550988],[ 0.23209348 -1.02251414],[3.6842439 2.842723 ],[ 0.95312974 -0.2315525 ],[1.97743239 3.56877129],[ 0.45947116 -0.79234638],[3.03757849 3.9070585 ],[-0.89197873  0.30004232]
[4.11980211 3.20044442],[-1.01657261  0.05711526],[5.51019714 6.59815577],[ 0.71310505 -0.73034643],[6.39458754 5.29111468],[-0.06506704  0.94718829],[2.58664265 6.14004835],[0.10207831 0.87669022],[2.60894885 6.55122589],[0.30604769 0.806445  ],[2.09391605 4.66304092],[ 0.03553613 -0.96687482],[5.40272913 6.97906622],[ 0.81597046 -0.53094826],[4.85517826 2.45711274],[0.86533982 0.18574705],[3.96848572 3.28404815],[-0.86843268 -0.32284326],[3.74130533 7.14654093],[-0.92925205 -0.00986151],[2.31571541 5.00526131],[-0.58930798  0.61785897],[5.10698146 6.61516246],[ 0.88145115 -0.47905634],[6.12299713 4.09777605],[-0.72723358 -0.78638057],[2.83238264 6.91532085],[0.72290754 0.60032985],[2.92339624 3.62023604],[ 0.40836443 -0.83886355],[2.43598768 4.36816438],[-0.79332448  0.27608776],[3.87869924 3.42203047],[-0.99059224  0.33377736],[6.41252712 5.10997049],[0.097936  0.9158183],[1.78069913 4.82953386],[-0.26837839 -0.80217303],[3.28212033 3.14545605],[ 0.50796574 -0.71661459],[5.63193346 6.39420659],[-0.98186868  0.45169914],[5.52495106 4.21561382],[0.84889915 0.32455086],[5.42984728 6.41558187],[ 0.75561299 -0.66632137],[3.90759826 7.58090787],[ 1.02060013 -0.23864347],[5.13268279 6.84415314],[ 0.89019667 -0.41335067],[6.08910844 4.40507915],[0.33281315 0.92353998],[5.26304445 3.66663086],[0.90231318 0.12948768],[5.1946021  2.79208447],[0.78955672 0.67388831],[6.30916161 6.14221963],[ 0.17814773 -1.042489  ],[3.78036591 2.82216879],[ 0.9688219  -0.17945282],[2.02654362 3.49068977],[ 0.52249786 -0.76861396],[2.9493759  3.93853404],[-0.87187473  0.3294432 ]
[4.01851237 3.20831905],[-1.00889997  0.10027631],[5.57973788 6.52324215],[ 0.67747161 -0.76748609],[6.3853517  5.38581044],[-0.11957051  0.94618946],[2.59904882 6.22715985],[0.14619328 0.86526214],[2.64199817 6.63084862],[0.35502549 0.78560698],[2.10017307 4.56643658],[ 0.08963737 -0.96477892],[5.48303021 6.92331568],[ 0.78956386 -0.58367733],[4.94180478 2.47900121],[0.86644578 0.25196116],[3.88138457 3.253623  ],[-0.87337924 -0.28556243],[3.64841468 7.14277692],[-0.92808155 -0.06548497],[2.25841729 5.06780544],[-0.55641412  0.63300096],[5.19397968 6.56519879],[ 0.85822926 -0.51997273],[6.04849785 4.0207985 ],[-0.76225169 -0.75296918],[2.90682357 6.97319   ],[0.76553664 0.5566376 ],[2.96614314 3.53749003],[ 0.44654087 -0.81577403],[2.35776186 4.39690665],[-0.77099995  0.29882224],[3.78057231 3.45714186],[-0.97173288  0.36828156],[6.41966217 5.20198876],[0.04470809 0.9240469 ],[1.75659765 4.74834347],[-0.21326863 -0.82131916],[3.33469545 3.07525736],[ 0.54351452 -0.68704414],[5.53287391 6.43717496],[-0.99885511  0.4076718 ],[5.60895527 4.2492603 ],[0.83105415 0.34835157],[5.50383502 6.34718466],[ 0.7239213  -0.70129629],[4.00948783 7.55389081],[ 1.01640865 -0.30130567],[5.22070451 6.80038046],[ 0.86984225 -0.46186392],[6.12012326 4.4982325 ],[0.28742743 0.93910625],[5.35273664 3.68129006],[0.89133977 0.16371053],[5.27200928 2.86184578],[0.758184   0.72072508],[6.32428452 6.03716253],[ 0.12443354 -1.05789838],[3.87791383 2.80686028],[ 0.98163855 -0.12667529],[2.08189042 3.4151894 ],[ 0.58409161 -0.74073448],[2.86325036 3.97295126],[-0.85042829  0.35887921]
[3.91808847 3.22049202],[-0.99926271  0.14307856],[5.64563614 6.44473683],[ 0.64028779 -0.80217049],[6.37067674 5.48024471],[-0.1738119   0.94196337],[2.61592379 6.31303917],[0.19144789 0.8520224 ],[2.6799831  6.70825734],[0.40472837 0.76213733],[2.11186356 4.47017417],[ 0.14417632 -0.96002291],[5.56053924 6.86239704],[ 0.76016228 -0.6342642 ],[5.02831593 2.50750265],[0.86301401 0.3179071 ],[3.7938513  3.22696693],[-0.8770699 -0.2474568],[3.55578738 7.13341673],[-0.92396843 -0.12175604],[2.20449277 5.13186107],[-0.52181564  0.64808441],[5.27856457 6.5112064 ],[ 0.8331976  -0.55961401],[5.97063529 3.94722882],[-0.79451431 -0.71826062],[2.98542221 7.02655423],[0.80600858 0.5102579 ],[3.01270772 3.45714605],[ 0.48470141 -0.79081202],[2.28183473 4.4279495 ],[-0.74733273  0.32210791],[3.68440064 3.49566367],[-0.95149249  0.40198995],[6.42144477 5.2946806 ],[-0.00907776  0.92927805],[1.73813752 4.66533321],[-0.1555665  -0.83851433],[3.39082715 3.00812092],[ 0.57907331 -0.65535476],[5.4322489  6.47573051],[-1.01320069  0.36346296],[5.69112963 4.28528589],[0.81229602 0.37213334],[5.57457962 6.27537886],[ 0.69076915 -0.73448182],[4.11072842 7.52071244],[ 1.00769045 -0.36181465],[5.30656701 6.75181699],[ 0.84702649 -0.50913483],[6.14657131 4.59282056],[0.24150017 0.95223439],[5.44126996 3.69938579],[0.87912749 0.19821464],[5.34615534 2.9361199 ],[0.72440159 0.76414045],[6.3340624  5.93078179],[ 0.07130025 -1.06901363],[3.97659675 2.79685436],[ 0.99151608 -0.07343821],[2.14330193 3.34268146],[ 0.64370396 -0.70879019],[2.77933942 4.01031463],[-0.82757243  0.38836904]
[3.81872552 3.23692631],[-0.98768628  0.18549948],[5.70774618 6.36288875],[ 0.60173963 -0.83433433],[6.35060008 5.57409561],[-0.22756869  0.93453042],[2.63737951 6.39749716],[0.2377975  0.83681008],[2.72296611 6.78317997],[0.45494787 0.73585923],[2.12902235 4.37452426],[ 0.19897139 -0.95251776],[5.63496622 6.79653847],[ 0.72796067 -0.68243557],[5.11425284 2.54256034],[0.85496068 0.38298833],[3.70601359 3.20416418],[-0.87946118 -0.20849056],[3.46372344 7.11840445],[-0.91679935 -0.1784948 ],[2.15411913 5.19742074],[-0.48537434  0.66307457],[5.36055866 6.45331809],[ 0.80642765 -0.59787544],[5.88968113 3.87718634],[-0.82410024 -0.68245808],[3.06794646 7.07515272],[0.84399856 0.46135666],[3.06308314 3.37939511],[ 0.5227386  -0.76390326],[2.2083466  4.46135071],[-0.72219943  0.34599708],[3.59032125 3.53751731],[-0.92989155  0.43492231],[6.41782972 5.38774227],[-0.0632085   0.93143571],[1.72557322 4.58071607],[-0.09537723 -0.85339681],[3.45050878 2.94426358],[ 0.61448497 -0.62144917],[5.33031661 6.50986074],[-1.02502177  0.31918192],[5.77138064 4.32368873],[0.79258046 0.39589643],[5.64194036 6.20034722],[ 0.65626376 -0.76580328],[4.21088745 7.48160393],[ 0.99485124 -0.41986654],[5.39002798 6.69859667],[ 0.82182867 -0.55497089],[6.1684049  4.68859902],[0.19515952 0.9629163 ],[5.52851755 3.72094508],[0.86561616 0.23297737],[5.41681846 3.01456328],[0.6885886  0.80411439],[6.33856848 5.82349231],[ 0.01904054 -1.07612666],[4.07611857 2.79218591],[ 0.99841493 -0.01996309],[2.2105535  3.27356485],[ 0.70081124 -0.67294551],[2.69778774 4.05063027],[-0.80323131  0.41792621]
