[4.52029422 3.91452269],[-0.94068472 -0.32918023],[4.13503239 4.09086206],[-0.53576228  0.92793868],[3.98319442 3.53895395],[-0.53963043 -0.68847094],[6.59115186 2.96008754],[-0.95945259 -0.44244216],[7.66681102 4.47041584],[-0.01584426 -0.71998152],[5.97630807 5.13970967],[0.26962373 0.91386379],[5.34867526 4.00558747],[-1.10534969  0.10255452],[4.28008094 4.44510999],[-0.91177918 -0.36698291],[5.15750725 5.55313968],[ 0.37498354 -1.03451975],[6.42983345 4.54799969],[-1.07732495  0.50985708],[3.55252125 4.89906907],[1.10722307 0.29409226],[5.25985836 7.13223459],[ 0.93568963 -0.42224119],[4.47241781 5.94989388],[ 0.66899554 -0.93095941],[3.53089493 5.10267081],[ 0.22895391 -1.07646889],[3.49501777 5.24900848],[0.35859275 0.96389732],[4.91425241 3.71089543],[0.62441494 0.89709753],[3.91839133 4.90817306],[ 0.88262097 -0.68101579],[3.58214047 4.5454905 ],[0.76945259 0.82499211],[3.69732969 5.44034222],[-0.71278044  0.55371969],[6.08468355 4.25347051],[-0.32584703  1.07308502],[5.09600988 6.37699996],[ 0.98111594 -0.04858506],[6.16303427 3.83236948],[-1.16132634 -0.14107731],[4.84623072 4.19107671],[-0.87278384 -0.5381971 ],[2.42141907 4.56455658],[-0.6751905  -0.00700923],[2.83527826 6.41655884],[-0.66930212 -0.6025173 ],[4.44740602 6.14118501],[-0.08819555 -1.15848861],[5.47099662 4.31179839],[-0.13503848 -0.99252887],[2.63938182 4.51850736],[-0.65219093  0.46878561],[3.10523371 4.96403096],[0.52553356 0.95727594],[4.95207597 3.69933097],[0.23852292 1.10158696],[5.82731298 5.55753333],[-0.24138731 -1.11442622],[3.79690524 2.74202835],[-0.5064791  -0.50016404]
[4.42644513 3.88272157],[-0.93856863 -0.30916614],[4.08244327 4.18371875],[-0.51508987  0.93009998],[3.92951199 3.47089095],[-0.53151305 -0.67023494],[6.49342389 2.91835624],[-0.99410822 -0.39186771],[7.66120032 4.39693719],[-0.09747944 -0.74944347],[6.00166475 5.23095563],[0.23674495 0.91027764],[5.23871155 4.01680118],[-1.0945779  0.1209147],[4.18909217 4.40859537],[-0.90964717 -0.36514273],[5.1939695  5.44977367],[ 0.35794214 -1.02912482],[6.32201004 4.59801845],[-1.0801992   0.48929098],[3.66271594 4.92765229],[1.09596609 0.27675213],[5.35253558 7.08735457],[ 0.91326041 -0.47902692],[4.53865073 5.8569167 ],[ 0.65521975 -0.92900331],[3.55480207 4.99559764],[ 0.25169105 -1.06231052],[3.53228905 5.34454952],[0.38555312 0.9456473 ],[4.97571457 3.80097019],[0.6039877  0.90339487],[4.00622204 4.84041616],[ 0.87404745 -0.67410981],[3.65963066 4.62738029],[0.77593067 0.80853146],[3.62629744 5.4950582 ],[-0.70340834  0.54499015],[6.05056777 4.35984025],[-0.35369777  1.0568336 ],[5.19359507 6.36996875],[ 0.96773716 -0.09474412],[6.04705651 3.81952937],[-1.15590698 -0.11356876],[4.75924267 4.13840481],[-0.87089109 -0.51911693],[2.35516577 4.56437611],[-0.65251239  0.00072617],[2.76974093 6.35337008],[-0.64020238 -0.66017046],[4.43904094 6.02567659],[-0.08064239 -1.15297866],[5.45666012 4.21329625],[-0.15253758 -0.97834886],[2.57561974 4.56657877],[-0.62242536  0.49308299],[3.15933343 5.05868301],[0.55404412 0.93354034],[4.9748993  3.80898752],[0.21873724 1.09233394],[5.80220704 5.44687148],[-0.26089033 -1.09908419],[3.74611149 2.69334492],[-0.50678001 -0.47064041]
[4.33275271 3.85284613],[-0.93668102 -0.28981809],[4.03192505 4.27676551],[-0.49393876  0.93210416],[3.87655344 3.40457994],[-0.5269124  -0.65517291],[6.39264367 2.88191618],[-1.02426811 -0.34045898],[7.64746716 4.320939  ],[-0.17705376 -0.76918468],[6.02369594 5.32182389],[0.20492927 0.9080907 ],[5.12966778 4.02964776],[-1.08631035  0.1357114 ],[4.09868499 4.37260266],[-0.89943072 -0.35564496],[5.22895266 5.3471501 ],[ 0.33934476 -1.02566655],[6.21390788 4.64594471],[-1.07993743  0.47110401],[3.77186359 4.95455697],[1.08817255 0.26261236],[5.4425374  7.03661001],[ 0.88402857 -0.53776153],[4.60329476 5.76394075],[ 0.63905975 -0.92907506],[3.5810648  4.89007033],[ 0.27424602 -1.04749691],[3.57193912 5.43795054],[0.40931931 0.92437961],[5.03499216 3.89150503],[0.58415533 0.90976266],[4.09350559 4.77366375],[ 0.86832992 -0.66423393],[3.73741917 4.70731225],[0.77871947 0.78912717],[3.5565361  5.54921694],[-0.69220008  0.53774539],[6.01376291 4.46460476],[-0.38100483  1.03958866],[5.29005767 6.35858712],[ 0.95903165 -0.13504121],[5.93191141 3.809707  ],[-1.14991089 -0.08597413],[4.67217185 4.08736099],[-0.87068154 -0.50194379],[2.29087855 4.56463808],[-0.6347802   0.00284549],[2.7075216  6.28476354],[-0.59899512 -0.70682505],[4.43135274 5.91071925],[-0.07348833 -1.14646371],[5.44032117 4.11600035],[-0.17173611 -0.96503109],[2.51473906 4.61692003],[-0.59360046  0.51510059],[3.21620125 5.15091642],[0.5831004  0.91105494],[4.99586437 3.91783795],[0.20027549 1.08437484],[5.77490691 5.33748669],[-0.28353813 -1.08699792],[3.69525564 2.64766845],[-0.50873578 -0.44101029]
[4.23920152 3.82483387],[-0.93469857 -0.27089071],[3.98343483 4.36989352],[-0.47744387  0.92891738],[3.82397896 3.33972446],[-0.52215131 -0.63944875],[6.28861944 2.85013656],[-1.05270154 -0.29254628],[7.62583143 4.24338176],[-0.25658766 -0.78178901],[6.04270896 5.41262701],[0.17457549 0.90711775],[5.02157233 4.04403686],[-1.07574102  0.15180322],[4.00896547 4.33721902],[-0.89517844 -0.35239926],[5.26190421 5.24474162],[ 0.32117074 -1.02106679],[6.1059734  4.69219494],[-1.07886902  0.45373783],[3.88035977 4.98020862],[1.08186654 0.25062687],[5.52970467 6.98033334],[ 0.85746307 -0.58865376],[4.66664114 5.67128326],[ 0.626956  -0.9249755],[3.60961721 4.78609582],[ 0.29456302 -1.03397039],[3.61409126 5.52934831],[0.43354363 0.90340179],[5.09219644 3.98255487],[0.56044261 0.91165995],[4.17991171 4.70759295],[ 0.86031354 -0.65668827],[3.81549002 4.7853414 ],[0.7809491  0.76983489],[3.48770953 5.60243969],[-0.68397839  0.5270005 ],[5.97422889 4.56758057],[-0.4077817   1.02159375],[5.38532415 6.34292636],[ 0.94587911 -0.17831719],[5.81725091 3.80246053],[-1.14490706 -0.06089865],[4.58506422 4.03796457],[-0.86850733 -0.48299419],[2.22804718 4.56473829],[-0.61924729  0.00155439],[2.64960221 6.21163481],[-0.55696912 -0.75328476],[4.42445628 5.79652415],[-0.06704752 -1.13980434],[5.4218184  4.01983063],[-0.19983404 -0.95949045],[2.45697284 4.66962119],[-0.56008242  0.54031248],[3.27526905 5.24024449],[0.60059188 0.87805558],[5.01521006 4.02609998],[0.18502574 1.07906406],[5.74556995 5.22952781],[-0.30629369 -1.07531293],[3.64418048 2.60502723],[-0.5163618  -0.41511724]
[4.14550179 3.79832352],[-0.93807998 -0.25837512],[3.93640503 4.46251699],[-0.46519636  0.92159685],[3.77172417 3.27631162],[-0.52335094 -0.62912525],[6.18216218 2.82331069],[-1.07265433 -0.2409922 ],[7.59587128 4.1645486 ],[-0.3401473  -0.79139273],[6.05841467 5.50305814],[0.13814864 0.90018186],[4.91438201 4.05983596],[-1.06983169  0.16211879],[3.91984568 4.30230857],[-0.88699375 -0.3456542 ],[5.29298868 5.14275367],[ 0.29941448 -1.01961694],[5.9983134  4.73687136],[-1.07357912  0.44071536],[3.98798691 5.00443212],[1.0734104  0.23671679],[5.61382648 6.91884627],[ 0.82635646 -0.63879186],[4.72872733 5.57899308],[ 0.61507654 -0.92051226],[3.64001255 4.68336778],[ 0.31374568 -1.01997164],[3.65847642 5.61845953],[0.45701915 0.881712  ],[5.14732237 4.07406092],[0.53994234 0.91621294],[4.26546446 4.64222655],[ 0.85301684 -0.64835615],[3.89358989 4.86127773],[0.78142937 0.74938756],[3.41982402 5.65468023],[-0.67388195  0.51759705],[5.93225993 4.66892303],[-0.43163777  1.00488727],[5.47940829 6.32316294],[ 0.9336301 -0.2188003],[5.70314765 3.79770684],[-1.1385996  -0.03595584],[4.49799284 3.9902819 ],[-0.87034356 -0.46817288],[2.16725632 4.56514811],[-0.59753469  0.00555506],[2.59625938 6.13422176],[-0.51040625 -0.79536549],[4.41817313 5.68302487],[-0.06057701 -1.13207126],[5.40094177 3.9247327 ],[-0.22062704 -0.94525591],[2.40262983 4.72483233],[-0.52837326  0.56202309],[3.33652587 5.32675637],[0.62336708 0.85114481],[5.03303463 4.13379821],[0.17022038 1.07353624],[5.71352103 5.12235466],[-0.33369271 -1.06707991],[3.59202687 2.56475593],[-0.52446681 -0.38776307]
[4.05228756 3.77386721],[-0.92963264 -0.23412669],[3.89086878 4.55468392],[-0.44470994  0.9224478 ],[3.71929651 3.21391357],[-0.52286964 -0.61640103],[6.07391767 2.80163012],[-1.09265946 -0.19397412],[7.55784737 4.08535544],[-0.42156885 -0.79284519],[6.07050083 5.5928407 ],[0.10162193 0.893577  ],[4.80803544 4.0768498 ],[-1.05725476  0.1778652 ],[3.8312472  4.26775188],[-0.88338556 -0.34403912],[5.32172953 5.04080623],[ 0.2760454 -1.0185695],[5.8913666  4.78047331],[-1.06678193  0.42996784],[4.09470479 5.0272179 ],[1.06146271 0.21949963],[5.69481932 6.85259615],[ 0.78770807 -0.6911347 ],[4.78941461 5.48694994],[ 0.59918224 -0.91975361],[3.67206418 4.58184804],[ 0.32483378 -1.01240838],[3.7051176  5.70530389],[0.47959508 0.8589789 ],[5.2000735  4.16568169],[0.51384875 0.9149758 ],[4.35030398 4.57772034],[ 0.84293005 -0.64261503],[3.97212032 4.93558039],[0.78704354 0.73464599],[3.35282826 5.70583194],[-0.66426698  0.50713404],[5.88806453 4.76867267],[-0.45078941  0.99119704],[5.5721595  6.29934015],[ 0.92060381 -0.25804887],[5.58938068 3.7950483 ],[-1.13669176 -0.01749895],[4.4109298  3.94426265],[-0.87147053 -0.45279795],[2.10873809 4.56601717],[-0.57374662  0.01076657],[2.54741927 6.05247173],[-0.46735812 -0.84033282],[4.41255392 5.57034198],[-0.05657704 -1.12605819],[5.37788218 3.83101431],[-0.23829078 -0.92687372],[2.35143663 4.78210052],[-0.49402074  0.58448758],[3.3999808  5.41052797],[0.64641917 0.82512177],[5.048881   4.24044973],[0.14978844 1.06276295],[5.67934476 5.01662217],[-0.35248976 -1.05031069],[3.53934082 2.52760579],[-0.52884782 -0.35449046]
[3.95951919 3.75143593],[-0.92663749 -0.21551689],[3.84738668 4.64690354],[-0.42182493  0.92493044],[3.66721345 3.15311713],[-0.51978664 -0.60043306],[5.96393321 2.78464222],[-1.10563291 -0.14522851],[7.51143697 4.00604756],[-0.5075975  -0.79352889],[6.07857647 5.68164736],[0.062277   0.88496401],[4.70289282 4.09535267],[-1.04565809  0.19217771],[3.74362375 4.23396255],[-0.87191576 -0.33453787],[5.34808738 4.93897298],[ 0.25103701 -1.01802282],[5.78521324 4.82314654],[-1.05859681  0.42133798],[4.20046619 5.0485248 ],[1.05169961 0.20459171],[5.77172119 6.78113705],[ 0.75095701 -0.73653729],[4.848694   5.39518133],[ 0.58616762 -0.91580661],[3.7052251  4.48120921],[ 0.33969098 -0.99892387],[3.7543656  5.79019928],[0.50597996 0.83947364],[5.25035599 4.25732079],[0.49182437 0.91773591],[4.43444789 4.5141114 ],[ 0.83805651 -0.63141114],[4.05080777 5.00803019],[0.7909043 0.7186538],[3.28708961 5.75620853],[-0.65145243  0.49939247],[5.84170272 4.86671313],[-0.47566011  0.97032082],[5.6634429  6.27153577],[ 0.90461023 -0.29810665],[5.4760345  3.79437035],[-1.12949134  0.00433063],[4.32374693 3.89975773],[-0.8704987  -0.43563788],[2.05255239 4.56731062],[-0.54741893  0.01752075],[2.50335696 5.96676045],[-0.41365593 -0.87343804],[4.40727319 5.45828264],[-0.04823612 -1.11445207],[5.35298811 3.73908531],[-0.25719995 -0.90922003],[2.30365845 4.8414926 ],[-0.45948386  0.60506829],[3.46592894 5.4919062 ],[0.67088573 0.80088449],[5.06282819 4.34618056],[0.12982514 1.05252049],[5.64286702 4.91215294],[-0.37904713 -1.04091287],[3.48610888 2.49379183],[-0.53510305 -0.32072454]
[3.86720738 3.73100581],[-0.92153043 -0.19501473],[3.80597415 4.73911297],[-0.40237831  0.92326006],[3.61519952 3.09371426],[-0.51981543 -0.58683324],[5.85293501 2.77258188],[-1.11162851 -0.09392283],[7.45678909 3.92725721],[-0.58525989 -0.78175737],[6.08302488 5.76990209],[0.02673753 0.88012637],[4.59889531 4.11524601],[-1.03420714  0.20572043],[3.6571148  4.20109693],[-0.8594458  -0.32383499],[5.37198238 4.83729506],[ 0.22859833 -1.01376593],[5.67934159 4.86442365],[-1.06133772  0.4014011 ],[4.305179   5.06827121],[1.03940545 0.18713322],[5.84496983 6.70541869],[ 0.7160548  -0.77495535],[4.90626295 5.30342495],[ 0.56790244 -0.91650815],[3.74017311 4.3822547 ],[ 0.35844635 -0.98085574],[3.80617158 5.87303409],[0.53015761 0.81722248],[5.29833532 4.34912167],[0.46857229 0.91903435],[4.51778395 4.45131512],[ 0.82934849 -0.62383135],[4.12984833 5.07887451],[0.79085444 0.69926667],[3.22198657 5.80513135],[-0.64795107  0.48159577],[5.79285043 4.96261694],[-0.50391654  0.94514325],[5.75262011 6.23930501],[ 0.87980291 -0.34536172],[5.36336042 3.79575763],[-1.12202942  0.02510379],[4.2366712  3.85697626],[-0.8717407  -0.42076514],[1.99910355 4.56933925],[-0.52271707  0.02171697],[2.46482703 5.87794988],[-0.35818452 -0.9036075 ],[4.40259351 5.34715914],[-0.04660899 -1.10907519],[5.3261648  3.64891972],[-0.28009339 -0.89478394],[2.25960985 4.90310472],[-0.42256706  0.62571089],[3.53413822 5.57069658],[0.69214391 0.77389586],[5.0751197  4.45120937],[0.11550767 1.04745995],[5.60390819 4.80884357],[-0.39828341 -1.0234997 ],[3.43228122 2.46351103],[-0.54403154 -0.28710498]
[3.77537703 3.71259103],[-0.91661807 -0.17492827],[3.76679194 4.8313987 ],[-0.38150293  0.92213645],[3.56321819 3.03574587],[-0.52056291 -0.57315388],[5.74168751 2.76583869],[-1.11309417 -0.0413316 ],[7.39450444 3.84990486],[-0.66282645 -0.76746809],[6.0838709  5.85761413],[-0.01018227  0.87364669],[4.49595564 4.13637829],[-1.02721634  0.21397753],[3.57167448 4.16913866],[-0.85065409 -0.31666604],[5.39375964 4.73618923],[ 0.20525225 -1.00996279],[5.57320651 4.90364114],[-1.06181863  0.38239681],[4.40869197 5.08627644],[1.03185666 0.17413043],[5.91442429 6.62580153],[ 0.67358362 -0.81603087],[4.96211673 5.21173798],[ 0.54903483 -0.91726183],[3.7766778  4.28483488],[ 0.37167949 -0.96730179],[3.8602494  5.95348049],[0.55281435 0.79312083],[5.34406511 4.44111413],[0.44513791 0.91986509],[4.60060223 4.38964657],[ 0.82482351 -0.61164526],[4.20892624 5.1478434 ],[0.79061809 0.68011323],[3.15749053 5.85249117],[-0.64104592  0.46641875],[5.74152143 5.05631186],[-0.5234732   0.92769199],[5.83956916 6.20269263],[ 0.85757181 -0.38811269],[5.25157673 3.79930999],[-1.11122143  0.04839644],[4.14954285 3.81573898],[-0.87213938 -0.40532237],[1.94822244 4.57182327],[-0.49672239  0.02596176],[2.43154977 5.78593447],[-0.30557272 -0.934408  ],[4.3977793  5.23636677],[-0.04959535 -1.10632589],[5.29720335 3.56040481],[-0.30127076 -0.87749835],[2.21904629 4.96645791],[-0.38502193  0.64462916],[3.60437439 5.64671389],[0.71257842 0.74658297],[5.08585774 4.55557992],[0.09989783 1.04050354],[5.56298956 4.7072251 ],[-0.41941818 -1.00817121],[3.37750242 2.43665809],[-0.55146398 -0.24945746]
[3.68417239 3.6963109 ],[-0.90710609 -0.15028198],[3.72931645 4.92317447],[-0.36765256  0.91386119],[3.51117297 2.97919937],[-0.52277479 -0.56007489],[5.63034514 2.76423701],[-1.11543272  0.00689664],[7.32476805 3.77435186],[-0.72929264 -0.74104864],[6.08098839 5.94462565],[-0.04798584  0.86601954],[4.39390726 4.15845436],[-1.01246377  0.22886143],[3.48698792 4.13776105],[-0.84358575 -0.31148692],[5.41276321 4.63509986],[ 0.17636887 -1.01003459],[5.46722866 4.94113287],[-1.05745989  0.36774379],[4.51155609 5.10313139],[1.02649641 0.16423264],[5.97948308 6.5421709 ],[ 0.62730317 -0.85606518],[5.01588619 5.11982307],[ 0.52923088 -0.91807087],[3.8145473  4.18887327],[ 0.3889152  -0.94860102],[3.91654711 6.03145293],[0.57314065 0.76633909],[5.38749735 4.53322582],[0.42150545 0.92028409],[4.68264429 4.32888989],[ 0.81684908 -0.60263404],[4.28753899 5.21446861],[0.78622235 0.6570123 ],[3.09412237 5.89873601],[-0.62443164  0.46031608],[5.6882454  5.14819593],[-0.54303219  0.90873238],[5.92410453 6.16172038],[ 0.83403816 -0.42999839],[5.14094805 3.80525882],[-1.10092548  0.07091484],[4.06283716 3.77651586],[-0.86426988 -0.38133035],[1.90001031 4.57473208],[-0.46754912  0.03197425],[2.40334518 5.69080047],[-0.25701179 -0.96599192],[4.3929711  5.12623193],[-0.04468174 -1.09449337],[5.26591764 3.47347835],[-0.32458617 -0.86094814],[2.1828893  5.03221283],[-0.33774925  0.67032712],[3.67631164 5.71968289],[0.72777679 0.71452844],[5.09532578 4.65949594],[0.08868019 1.03686088],[5.52004845 4.60723825],[-0.44083732 -0.99307508],[3.32185473 2.41358086],[-0.56495284 -0.2151928 ]
[3.59398643 3.68258904],[-0.89584141 -0.12332961],[3.69353341 5.01442804],[-0.34712281  0.91204243],[3.45911158 2.92421162],[-0.5189925  -0.54008367],[5.51852101 2.76696669],[-1.11825673  0.04962301],[7.24862781 3.7016712 ],[-0.79185358 -0.71116808],[6.07415112 6.03068944],[-0.09265711  0.85135917],[4.29313912 4.18181306],[-1.00053799  0.2405463 ],[3.40314156 4.10702033],[-0.83234757 -0.30231654],[5.42919566 4.53438031],[ 0.15217525 -1.00433362],[5.36165666 4.97712662],[-1.05532728  0.35080679],[4.61392987 5.11910459],[1.02005031 0.15454703],[6.03968893 6.45455712],[ 0.57539129 -0.8968002 ],[5.06796884 5.02814345],[ 0.51195983 -0.9159469 ],[3.85429045 4.09495243],[ 0.40593403 -0.9297882 ],[3.97492385 6.10677847],[0.5920853  0.73785229],[5.42858715 4.62539498],[0.39938329 0.92206217],[4.76387608 4.26903693],[ 0.80817253 -0.5940245 ],[4.36621944 5.27930686],[0.78700517 0.63944889],[3.03240937 5.94434072],[-0.61000211  0.45151622],[5.63283632 5.23794285],[-0.5667332   0.88449119],[6.00608752 6.11648682],[ 0.80293885 -0.47698592],[5.0312789  3.81334761],[-1.09175404  0.09147497],[3.97674747 3.73955004],[-0.85934773 -0.35974212],[1.8546444  4.57809446],[-0.43966577  0.03512664],[2.38008712 5.59280401],[-0.20813915 -0.99316136],[4.38859304 5.01721736],[-0.04170699 -1.08450719],[5.23228787 3.38826686],[-0.34947664 -0.8445464 ],[2.15139716 5.10031043],[-0.29395643  0.68926479],[3.74973188 5.78943063],[0.7406338  0.68053289],[5.10302712 4.76239662],[0.07103215 1.02686398],[5.47516979 4.50897128],[-0.45717896 -0.972874  ],[3.26512588 2.39432459],[-0.56795271 -0.16781004]
[3.50478513 3.67144452],[-0.88738822 -0.09873352],[3.65977961 5.10544113],[-0.3291134   0.90701355],[3.40757172 2.87141383],[-0.51279126 -0.51670557],[5.40689828 2.7742475 ],[-1.11328616  0.09636437],[7.16655906 3.63223758],[-0.84929637 -0.6777305 ],[6.06288975 6.1153438 ],[-0.13575976  0.83845419],[4.19363957 4.20638816],[-0.98818272  0.25222833],[3.32014718 4.07691579],[-0.82560695 -0.29781544],[5.44318034 4.4342438 ],[ 0.1270893 -0.9987059],[5.25600279 5.01108923],[-1.05659696  0.32940982],[4.7154496  5.13394335],[1.00798514 0.13985722],[6.09534881 6.36374565],[ 0.53574628 -0.92090728],[5.11801438 4.9364005 ],[ 0.48656691 -0.92113938],[3.89580613 4.00300998],[ 0.42421543 -0.90912818],[4.03504254 6.17908941],[0.61052218 0.70858694],[5.46737575 4.71764113],[0.37781451 0.92419043],[4.84413247 4.20995092],[ 0.7971451  -0.58751682],[4.44502088 5.34244886],[0.78990192 0.62437144],[2.97202116 5.98891341],[-0.59806609  0.43951523],[5.57494754 5.32511495],[-0.59036026  0.8594792 ],[6.08486499 6.06657287],[ 0.77194222 -0.52151388],[4.92269777 3.82362562],[-1.07865091  0.11535993],[3.89085621 3.70445641],[-0.85775312 -0.3414275 ],[1.81231123 4.5819287 ],[-0.40604843  0.04224554],[2.3617959 5.4923974],[-0.15608805 -1.01261584],[4.38425263 4.90898414],[-0.04206016 -1.07691151],[5.19594704 3.30456565],[-0.37558201 -0.82751322],[2.12416203 5.17002731],[-0.24787675  0.70737728],[3.82459823 5.85595561],[0.75888462 0.65225997],[5.10922232 4.8645336 ],[0.05406784 1.01705699],[5.42846787 4.41252572],[-0.475627   -0.95479904],[3.20775496 2.37961297],[-0.57685548 -0.12342506]
[3.4160607  3.66237649],[-0.88352935 -0.07913299],[3.62801831 5.19611646],[-0.3076641   0.90480151],[3.35683475 2.82118992],[-0.50169205 -0.4873414 ],[5.29556867 2.78580665],[-1.11065061  0.13681412],[7.07904749 3.56632837],[-0.89886865 -0.6389461 ],[6.04733883 6.19871428],[-0.17481183  0.82922681],[4.09571585 4.23247055],[-0.97093244  0.26886768],[3.23761559 4.0470254 ],[-0.82230738 -0.2974047 ],[5.45465211 4.33471037],[ 0.10164393 -0.99248728],[5.15082149 5.04350066],[-1.04884787  0.31707454],[4.81598562 5.14755235],[1.00039365 0.13004303],[6.14661332 6.27028496],[ 0.48776724 -0.94941717],[5.16562055 4.84429772],[ 0.46557549 -0.92075349],[3.93900839 3.91302981],[ 0.44070438 -0.88952988],[4.09716238 6.2486103 ],[0.63152913 0.68145897],[5.50402849 4.8100977 ],[0.35665577 0.92629446],[4.9234113 4.1516536],[ 0.78917074 -0.5776506 ],[4.52409025 5.40408635],[0.78740972 0.60435028],[2.91269207 6.03210844],[-0.58604623  0.42673182],[5.5146113  5.40965194],[-0.61614686  0.83131496],[6.16042081 6.01222334],[ 0.74109677 -0.56301942],[4.81530284 3.83615607],[-1.06803215  0.13628569],[3.80529906 3.67137749],[-0.85311152 -0.31984958],[1.77343518 4.58647726],[-0.37226228  0.04761274],[2.34862805 5.3901844 ],[-0.10484445 -1.02837311],[4.38048499 4.80211481],[-0.03474457 -1.06201289],[5.15731311 3.22295373],[-0.39962423 -0.80704678],[2.10142353 5.24127348],[-0.20395786  0.71997957],[3.9015779  5.91996694],[0.77563883 0.62301729],[5.11356358 4.96554055],[0.03330132 1.00366494],[5.38002364 4.31799178],[-0.49438119 -0.93703895],[3.15002371 2.37002028],[-0.58014697 -0.0703565 ]
[3.32829864 3.65585578],[-0.87338811 -0.05297131],[3.59809393 5.28623759],[-0.29189162  0.89652529],[3.30686046 2.77361573],[-0.49709459 -0.46324644],[5.18505353 2.80180819],[-1.10133604  0.1809083 ],[6.98700922 3.50458123],[-0.94094075 -0.59562653],[6.02740316 6.28064636],[-0.22219667  0.81107691],[3.99919976 4.25989394],[-0.95982082  0.27904429],[3.1559077  4.01764892],[-0.81146495 -0.28970458],[5.46346695 4.23574084],[ 0.07374143 -0.98752613],[5.04589505 5.07414086],[-1.04558702  0.29977012],[4.91529671 5.15971993],[0.98489053 0.11231009],[6.19273752 6.17385156],[ 0.4352015 -0.9780351],[5.21123306 4.75237628],[ 0.44998085 -0.91441915],[3.98359133 3.82478742],[ 0.4513454  -0.87469874],[4.16112408 6.31513726],[0.64755134 0.64889735],[5.53846507 4.90264889],[0.33306109 0.92564149],[5.00187783 4.0943496 ],[ 0.77945083 -0.56908961],[4.60313103 5.4639569 ],[0.78880909 0.58853275],[2.85461387 6.07403155],[-0.5776688   0.40942607],[5.45174738 5.49137236],[-0.63980722  0.80421583],[6.23320862 5.95420836],[ 0.71304191 -0.59831976],[4.70874961 3.85050085],[-1.06241188  0.15089324],[3.71995144 3.64021169],[-0.85578104 -0.30552149],[1.73802524 4.59153873],[-0.33402496  0.05516682],[2.34113466 5.28713614],[-0.04667629 -1.03371409],[4.37713926 4.69642588],[-0.03324732 -1.05280971],[5.11633378 3.14351999],[-0.42240545 -0.78383295],[2.08348541 5.31400867],[-0.15402967  0.73491263],[3.98013494 5.980976  ],[0.79370273 0.59551679],[5.11596122 5.06535625],[0.01522284 0.99324177],[5.32968077 4.22522517],[-0.51070225 -0.91655326],[3.0919126  2.36583076],[-0.58159138 -0.0124894 ]
[3.24110108 3.65148579],[-0.870186   -0.03415069],[3.57009292 5.37585626],[-0.26842562  0.89538411],[3.25682227 2.72799325],[-0.50171564 -0.44704662],[5.07509964 2.82165844],[-1.09742808  0.21567666],[6.89088748 3.4471187 ],[-0.97813718 -0.55092337],[6.00276816 6.36077775],[-0.27021688  0.7916869 ],[3.90379196 4.28828934],[-0.94817913  0.28889422],[3.07540977 3.98917704],[-0.80002807 -0.28121879],[5.46990875 4.13773294],[ 0.05261893 -0.97516497],[4.94146199 5.10321865],[-1.04457199  0.28015999],[5.0130832  5.17011666],[0.97081715 0.09549168],[6.23373003 6.07488971],[ 0.38444696 -1.00074987],[5.25503729 4.66084898],[ 0.42513421 -0.91693134],[4.02953056 3.73837707],[ 0.46756322 -0.85329121],[4.22622821 6.37792288],[0.65580497 0.60803101],[5.57029212 4.99488382],[0.3041838  0.91995707],[5.07922992 4.03777632],[ 0.76568539 -0.5642611 ],[4.68215178 5.52210219],[0.78936341 0.57218799],[2.79750587 6.11430265],[-0.56452251  0.39583253],[5.3870761  5.57087204],[-0.65341042  0.78571657],[6.30296545 5.89260984],[ 0.67945174 -0.6357153 ],[4.60275067 3.86618994],[-1.05161695  0.16873613],[3.63451226 3.61062721],[-0.84995528 -0.28305507],[1.7068204  4.59761529],[-0.29161939  0.06441269],[2.33927247 5.18354158],[ 0.00698018 -1.03979083],[4.37372989 4.59149065],[-0.03421944 -1.04495544],[5.07286934 3.06628475],[-0.44535497 -0.75911791],[2.07111362 5.38859697],[-0.09254246  0.75692015],[4.06017709 6.0389391 ],[0.80396747 0.5606551 ],[5.11658147 5.16415916],[-6.83349217e-05  9.85470060e-01],[5.2776383  4.13443996],[-0.53033384 -0.89924642],[3.03334313 2.36725084],[-0.58668636  0.04435569]
